55.982891481274194,37.208880952273844
55.982717137075014,37.2088019123578
55.98254279287583,37.208722872441754
55.98236844867665,37.20864383252571
55.98218999739229,37.20860361210908
55.98201154610793,37.20856339169245
55.981833094823564,37.20852317127582
55.98173022745149,37.20851617187824
55.98166333577398,37.20821773555326
55.98159644409647,37.20791929922829
55.981529552418955,37.20762086290331
55.98146266074144,37.20732242657834
55.98139576906393,37.20702399025336
55.981364464217805,37.206707402416015
55.98133315937168,37.20639081457867
55.981301854525555,37.20607422674132
55.981289995850915,37.20575343208589
55.981278137176275,37.20543263743046
55.981266278501636,37.20511184277503
55.98125697076041,37.2048829285307
55.98118195224649,37.20470053833287
55.98117595075908,37.20453424138782
55.981169949270765,37.204373308860355
55.98116094703653,37.204282113761444
55.981124938078594,37.204266020508676
55.98109793133818,37.20429820701417
55.98109493058809,37.20438403769549
55.98110093208804,37.20451814813509
55.98111882653342,37.20483804626245
55.981136720978796,37.20515794438982
55.981154615424174,37.20547784251718
55.98117250986955,37.20579774064455
55.98119040431493,37.206117638771914
55.98120829876031,37.20643753689928
55.981231821934614,37.20675626932148
55.98127048542293,37.207070247687106
55.98132141348539,37.2073785853037
55.9813924760163,37.20767392622344
55.98146353854722,37.207969267143184
55.98153460107813,37.208264608062926
55.981605663609045,37.20855994898267
55.98167672613996,37.20885528990241
55.98174778867087,37.20915063082215
55.98181885120179,37.20944597174189
55.9818899137327,37.209741312661635
55.98195588212648,37.210040407818376
55.98202453582415,37.21033756633399
55.98202277553798,37.21065905126856
55.981953846404764,37.210956005913225
55.98186803830095,37.21123856028872
55.98185719789598,37.21155947483455
55.981910697469665,37.21170340240809
55.98200371865237,37.21175704658392
55.98211774431303,37.21174631774874
55.982289367004874,37.211650111646534
55.98246098969672,37.21155390554433
55.982632612388564,37.21145769944212
55.98280423508041,37.211361493339915
55.982879907200086,37.21124742691357
55.982921915741336,37.2111347741443
55.982927916957784,37.210968477199245
55.98288290781168,37.21085046001242
55.98279889059882,37.21076999374869
55.982623113557445,37.21070184378443
55.98244733651607,37.210633693820164
55.98227652175016,37.21053299878669
55.98215857808957,37.21029026836521
55.982087458237345,37.20999496913928
55.98201633838512,37.20969966991335
55.9819452185329,37.209404370687416
55.98187409868068,37.209109071461484
55.981802978828455,37.20881377223555
55.981763663530984,37.208667142056235
55.98179367050265,37.208581311374914
55.981952707063755,37.20855448928701
55.98251083019747,37.208704692979325
55.98266386255284,37.20877979482547
55.98284089922806,37.20884416783647
